text,label
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,0
really quite funny . ,1
[a] smarter and much funnier version of the old police academy flicks . ,1
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front . ",1
"i am not generally a huge fan of cartoons derived from tv shows , but hey arnold ! the movie is clever , offbeat and even gritty enough to overcome my resistance . ",1
the film's snags and stumblings are more than compensated for by its wryly subversive tone . ,1
"a delightful , if minor , pastry of a movie . ",1
"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country . ",1
"it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . ",1
campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful . ,1
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance . ",1
routine and rather silly . ,0
an unwise amalgam of broadcast news and vibes . ,0
"there aren't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , but "" elling "" manages to do all three quite well , making it one of the year's most enjoyable releases . ",1
brady achieves the remarkable feat of squandering a topnotch foursome of actors . . . by shoving them into every clichéd white-trash situation imaginable . ,0
"makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place . ",0
this is standard crime drama fare . . . instantly forgettable and thoroughly dull . ,0
"a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise . ",1
"while the mystery surrounding the nature of the boat's malediction remains intriguing enough to sustain mild interest , the picture refuses to offer much accompanying sustenance in the way of characterization , humor or plain old popcorn fun . ",0
"though everything might be literate and smart , it never took off and always seemed static . ",1
michael moore's latest documentary about america's thirst for violence is his best film yet . . . ,1
the movie's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness . ,0
"the movie is well crafted , and well executed . if you're paying attention , the "" big twists "" are pretty easy to guess - but that doesn't make the movie any less entertaining . ",1
works better in the conception than it does in the execution . . . winds up seeming just a little too clever . ,0
it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen . ,1
"like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely . ",1
this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines . ,0
"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious . ",0
bland but harmless . ,0
"the whole thing's fairly lame , making it par for the course for disney sequels . ",0
a high-minded snoozer . ,0
"lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist . ",1
is it a total success ? no . is it something any true film addict will want to check out ? you bet . ,1
" "" looking for leonard "" just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something . ",0
will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about . ,1
"one of the best , most understated performances of [jack nicholson's] career . ",1
"a special kind of movie , this melancholic film noir reminded me a lot of memento . . . ",1
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite . ,0
"this film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience . ",0
