tweet,label
@JetBlue wonderful gate agent in Orlando totally made my day while awaiting flight 724 to Washington DCA,1
thank you @jetblue for expediting my booking from my missing flight #BOS to #IAD  #friendly service gate crew #Travel,1
Oh @united airlines delayed my flight? What a surprise Ã°Å¸Ëœâ€™,0
"@JaimePrimak @DeltaAssist @Delta wait for the ""I'm so sorry to hear this, how can we help you?"" tweet from them. Tell them #girlbye",1
"@OneMileataTime @AmericanAir Wait, really? You're living life, wrong, then.",1
"@joelmartinez @united You're telling me. Might I advise everyone to never fly through United nor purchase bogus ""Cancellation Insurance""",0
@AmericanAir the express jets are frightening. Old crappy 900. http://t.co/kZQNjFHe2O,1
@JensenAckles @AlaskaAir @jarpad Is this what we call a first world problem??,1
"@geeksarepeople2 @deltaassist on same flight, connecting w/ DL4749 with minutes to spare. Wonder who broke the bracket?",1
Thank you @VirginAmerica for your #AmazingCustomerService. You never cease to amaze me in making #flying worth it!,1
"I'm sad @JetBlue is making those changes to their policies, I'm sure I'll be flying @SouthwestAir more now",0
"@united it's been almost a month, and I still haven't heard anything back from my delayed baggage claim. Any updates?",0
"Never flying @DeltaAssist again, for how expensive your flights are you should maintenance your planes before boarding",0
@AmericanAir #mayling  In GRR one of the best agents anywhere!!! Also loves her jo!,1
Kudos to @united who did not cancel #seattle to EWR this AM when another carrier dis. #whyiFlyUnitef,1
@united I wish bags would make it on the same flight taken. #frustrated,0
"@united made me miss a connection, let me cancel claiming I'd get a credit, now requiring a $200 change fee to use the credit #Unacceptable",0
"@united Hi, I am a frequent flyer and have had problems logging into my account/tracking my info despite contacting support. Help me please.",0
"@rolandsmartin @mashable @AmericanAir NOW we understand WHY Naomi Campbell had 2 slap a B!tch over her ""LOST?"" bags! #callNaomiAAcustomers",1
@united maybe you can help #ORD find a gate for #UA1435. We are waiting for 30 min on the Tarmac for our gate to open,0
@AmericanAir On hold 3+ hours re: flight I'm checked in for leaving in hour but whose DFW connection is canceled. How to reach you?,0
#Boston peeps! Been looking for the excuse to join us for #3percentconf? @VirginAmerica is having a sweet sale: https://t.co/X2oQ3tSeYj,1
Longg morning @dfwairport. Runway closed bec drainage issue &amp; @AmericanAir changed our gate twice &amp; now can't find a plane,0
@SouthwestAir anyway I can get a refund on my flight because @nfl decided to switch game time?,1
@JonathanBurns3 @SouthwestAir I've been a southwest credit card member for 4 yrs and have never gotten any drink coupons! How do u get them?,1
@united stuck on the 1425 DEN to EWR. Missing my connector to BTV. What's the next flight to BTV?,1
"@DeltaAssist Hi, if you arr @ JFK T4 from AMS &amp; need to pick up a boarding pass for connecting flt to JFK, do you need to leave T4?",0
@SouthwestAir Flight canceled. No email from anyone. Been on hold for ten mins. Flight #805 and #2780,0
@AmericanAir no problem :),1
@SouthwestAir Hi! You called me about my Rapid Rewards account missing some points- Just trying to call you back to get it straightened out.,1
I think my husband's connecting flight in Chicago was cancelled. #soutwest @SouthwestAir,1
@united terrible baggage pickup at HNL! My child's stroller is back at the gate and all we were told was along the curb. Please get stroller,0
How bad is @AmericanAir,1
@AmericanAir Why was AA 3682 LGA to ATL cancelled?,1
"@AmericanAir what a joke. Every time there's always something. Delays, plane issues, changing gates, etc. #NeverAgain",0
"Big SO to @SouthwestAir for being understanding and caring and, you know, HUMANISTIC about awful events that interfere with plans. Cheers!",1
@VirginAmerica Currently at 35K feet after a brutal day. flt 720 sfo-dfw.  Flt atndnt Adam has turned my day around. #giveadamaraise #720,1
@jasonkeath Not a good day for @JetBlue But glad they were responsive. #customerexperience,1
@united still managed to screw people around cancelling both Newark-London Ont return flights on final day for route. United is a JOKE!,0
I agree! RT @jencarlisle: @hharteveldt absolutely killing it with the best questions for CMOS of @SouthwestAir and @JetBlue #skiftforum,1
@united My travel agent made a booking error and I was never credited my miles. The first name used on my ticket was a nickname. Help?,1
Thankful for @SouthwestAir flight #621 for waiting in Houston for the passengers connecting to Birmingham that were delayed in STL!,1
@AaronCarpenter @AmericanAir everyone hates them Ã°Å¸Ëœâ€š.,0
Entire plane de boarded due to maintenance issue. One @united employee trying to rebook whole plane. 10 mins later still on first person...,0
@AmericanAir The passengers of Flt2237 DCA-DFW apologize for annoying your gate &amp; attendants by flying w/ you today. #badservice,0
@JetBlue I will NEVER fly any airline other than yours again!!! Class Act!!! #BlueLivesMatter #CopsLivesMatter #AllLivesMatter,1
@DeltaAssist Have been on hold with reservations for an hour. Need to change flight in two hours. Pls help.,0
"For an industry that's in dire need of a business model shakeup, it's sad to see @JetBlue give up http://t.co/maqrRiLlUk",0
Upset that @United is not crediting me flyer miles for my Thailand trip.I fly a lot.Wont be flying any company affiliated with them again,0
@DeltaAssist Is there a reason I would get bumped from my preferred seat back to a normal seat? Never been downgraded before as platinum.,0
@AmericanAir Broken planes/cancelled flights are the worst. Please tell me you'll find a way for me to get back to San Francisco today...,0
"8 hour delay, no apology, Vegas plans for eve ruined, 12 dollar voucher.  Really, @AmericanAir ?!?",0
Both of my flights have been cancelled or changed without warning this weekend. @AmericanAir you have failed miserably.,0
big shout-out to @VirginAmerica for helping me get my lost ipad back!,0
@AmericanAir hi do you have a phone number to ring from uk regarding claim for our late flight departure claim amount agreed just had no,1
Forgot to express my sincere thanks and appreciation to @JetBlue for consistently delivering great travel experiences. Never a bad flight,1
@lufthansa @united You suck even more now. @MsAshleeH,0
Sad we didn't get a launch. I'm flying out tomorrow so hoping I can push back my @SouthwestAir flight &amp; see history/#Orion fly! #sospacedout,1
BIG THANKS to @JetBlue who got our airbrush artist back on track after he missed his flight! You guys are GREAT! A+ customer service. :),1
WHOA... When the hell did @JetBlue ditch the @GolfChannel? This is a goddamn travesty!!!!!,0
@omarciusmelhem @AmericanAir I was at the same flight. I arrived at Rio today morning. AA never more!,0
Hey @AmericanAir how do you use credit from a cancelled ticket?,1
Fly to DC tomorrow for http://t.co/BXkoVYiI3K. @united shows I am #3 on the upgrade wait list with 2 unsold seats in First. Oh the tension!,0
We may be delayed by a few hours 4 weather with @VirginAmerica but thanks to Cesar and Shaq for excellent service #asalwayswithvirginamerica,1
@ejbrooks Hope @jetblue stands their ground @MatthewLush. They made the right call. I hate when fellow gays play the cute card like this.,1
@SouthwestAir Kudos to SWA on eclipsing Spirit as the worst player in the dumpster fire that is the airline industry #swaisthenewspirit,1
@united I did. Just waiting for a response. Case ID number regarding this inquiry: 8915502,1
"@AmericanAir 1st flight, pilot never shows. 2nd flight, at boarding the FAs reported to C17 not D17. Way to keep ruining #ValentinesDay",0
@CaraRobbo @garywilliamsGC @JetBlue @THEPLAYERSChamp @LPGA How can GolfChannel be so good and NBC suck so hard?,1
@rayfawkes @united that sucks Ray! I hope it all works out fast!,0
.@VirginAmerica no longer flies from lax to phl -- aka there are no more direct flights. sorry east coast looks like i'm never visiting home,1
@caIumnbhd @lizhem65 @united I'm so annoyed peace !!!,1
"Will only be 8 hours late to SFO this time, things are looking up @United",1
"Now I remember why I don't ever fly @united...connecting flight got cancelled out of no where, never choosing this airline again.",1
"@_rakeshjain @TarekFatah @united   It's worse airline, I traveled once from Melbourne Australia to LA. That was worse experience I ever had",0
"@RSherman_25 @AlaskaAir  In spirit, we will ALL be there! #12s  #goHawks!! Can not WAIT!",1
@robertfanelli94 @FrontierCare at least @united and @Delta actually address their customers complaints on Twitter and not ignore them,1
@SouthwestAir there is an issue with bags at Hobby in Houston. It should not take 45 minutes for bags to start rolling. I suggest you fix.,0
"@DeltaAssist my flights have been delayed 3 times, caused me to miss my connecting flight and have been stuck for over 9 hours. I am hungry",0
@SouthwestAir - flight from bwi to stl has been sitting at the gate trying to leave for an hour! :/,0
@united We are having major communications issues with operators trying to book a flight with credit. Could you please assist with a contact,0
@Delta @DeltaAssist saw reply re @RobMaguire's lost skis.Any chance you could track ours in SLC? No word from u and no one answers ur phone,0
Shout out to @AmericanAir attendant John on flight 2476 from BDL to MIA for exceptional customer service to kick start our honeymoon!,1
"Man, I miss my @VirginAmerica flights.",1
#Worst nightmare. Sitting beside the largest man that smells like sweat &amp; beer..There is NO SEATS to move. @AmericanAir. Not your fault.,1
"@JetBlue, I used to like you. Now you're unfriendly, your checkin agents are slow as hell and your planes are old and nasty.",0
@united how does that address issue I posed of TV/movies at no charge?,1
@AlaskaAir Been using your airline for a year since I moved to Seattle. I had an unpleasant experience on my last depart &amp; return flight,0
@united shame on U 4 not granting a full refund because I'm 9 months pregnant and cannot fly U may want to update your T&amp;Cs #discrimation,0
"@AAdam_flyer @AmericanAir No one likes to wait in line, but instead of fixing it, we'll just tell you to be patient. :-) #goingforgreat",1
@AlaskaAir you guys are killing me. I don't know the last time I've had an on time flight. When traveling for work weekly need reliability!,0
Watching a careless @AmericanAir employee drop bags from the undercarry. I hope this is not how you handle my bag. http://t.co/e0BtV7rsiW,0
@DeltaAssist two consecutive flights into LAX and two broken suitcases! What's the deal? I'm really upset!,0
@AlaskaAir flight 356. Shows boarding now... No plane even there. Let alone unloading from arriving flight... Why not show flight delayed,0
"Friend sent me this... so awesome ... thank you, @JetBlue for thinking of the #workingmother  ... already stressed about work travel.",1
"@united still missing luggage (&amp;baby clothes!). Was promised it would be here by this morning from two different agents, help!!!",0
@united united airlines getting really worse .. Two major incidents of clear discrimination.. #Autism and recently #Muslim woman,0
"@AmericanAir weather delays are understandable, total chaos is not. No one is in charge here. Still waiting to check in 1.5 hrs later at OGG",0
@United Delay going on 3.5 hrs for maintenance. Funny how it keeps getting pushed 30 min every 30 min. Time for food vouchers. IAH E2,0
@JetBlue @SouthwestAir  doesn't have an issue. The app for the Nexus 6 was working within the first week.,1
